,index,count,timeStamp,activity,time,perc
2362,4,2190.0,394,Child Care,1970-01-01 07:34:00,2.97
2363,5,446.0,394,Adult Care,1970-01-01 07:34:00,0.6
2364,6,39416.0,395,Work and Education,1970-01-01 07:35:00,53.44
2365,10,19742.0,395,Leisure,1970-01-01 07:35:00,26.77
2366,3,7625.0,395,Housework,1970-01-01 07:35:00,10.34
2367,11,4337.0,395,Travel and Other,1970-01-01 07:35:00,5.88
2368,4,2191.0,395,Child Care,1970-01-01 07:35:00,2.97
2369,5,447.0,395,Adult Care,1970-01-01 07:35:00,0.61
2370,6,39524.0,396,Work and Education,1970-01-01 07:36:00,53.59
2371,10,19770.0,396,Leisure,1970-01-01 07:36:00,26.8
2372,3,7639.0,396,Housework,1970-01-01 07:36:00,10.36
2373,11,4194.0,396,Travel and Other,1970-01-01 07:36:00,5.69
2374,4,2191.0,396,Child Care,1970-01-01 07:36:00,2.97
2375,5,440.0,396,Adult Care,1970-01-01 07:36:00,0.6
2376,6,39535.0,397,Work and Education,1970-01-01 07:37:00,53.6
2377,10,19771.0,397,Leisure,1970-01-01 07:37:00,26.81
2378,3,7639.0,397,Housework,1970-01-01 07:37:00,10.36
2379,11,4189.0,397,Travel and Other,1970-01-01 07:37:00,5.68
2380,4,2188.0,397,Child Care,1970-01-01 07:37:00,2.97
2381,5,436.0,397,Adult Care,1970-01-01 07:37:00,0.59
2382,6,39537.0,398,Work and Education,1970-01-01 07:38:00,53.6
2383,10,19778.0,398,Leisure,1970-01-01 07:38:00,26.81
2384,3,7632.0,398,Housework,1970-01-01 07:38:00,10.35
2385,11,4175.0,398,Travel and Other,1970-01-01 07:38:00,5.66
2386,4,2196.0,398,Child Care,1970-01-01 07:38:00,2.98
2387,5,440.0,398,Adult Care,1970-01-01 07:38:00,0.6
2388,6,39532.0,399,Work and Education,1970-01-01 07:39:00,53.6
2389,10,19798.0,399,Leisure,1970-01-01 07:39:00,26.84
2390,3,7624.0,399,Housework,1970-01-01 07:39:00,10.34
2391,11,4165.0,399,Travel and Other,1970-01-01 07:39:00,5.65
2392,4,2198.0,399,Child Care,1970-01-01 07:39:00,2.98
2393,5,441.0,399,Adult Care,1970-01-01 07:39:00,0.6
2394,6,39532.0,400,Work and Education,1970-01-01 07:40:00,53.6
2395,10,19804.0,400,Leisure,1970-01-01 07:40:00,26.85
2396,3,7628.0,400,Housework,1970-01-01 07:40:00,10.34
2397,11,4156.0,400,Travel and Other,1970-01-01 07:40:00,5.63
2398,4,2198.0,400,Child Care,1970-01-01 07:40:00,2.98
2399,5,440.0,400,Adult Care,1970-01-01 07:40:00,0.6
2400,6,39713.0,401,Work and Education,1970-01-01 07:41:00,53.84
2401,10,19767.0,401,Leisure,1970-01-01 07:41:00,26.8
2402,3,7615.0,401,Housework,1970-01-01 07:41:00,10.32
2403,11,4002.0,401,Travel and Other,1970-01-01 07:41:00,5.43
2404,4,2218.0,401,Child Care,1970-01-01 07:41:00,3.01
2405,5,443.0,401,Adult Care,1970-01-01 07:41:00,0.6
2406,6,39724.0,402,Work and Education,1970-01-01 07:42:00,53.86
2407,10,19786.0,402,Leisure,1970-01-01 07:42:00,26.83
2408,3,7606.0,402,Housework,1970-01-01 07:42:00,10.31
2409,11,3987.0,402,Travel and Other,1970-01-01 07:42:00,5.41
2410,4,2215.0,402,Child Care,1970-01-01 07:42:00,3.0
2411,5,440.0,402,Adult Care,1970-01-01 07:42:00,0.6
2412,6,39734.0,403,Work and Education,1970-01-01 07:43:00,53.87
2413,10,19793.0,403,Leisure,1970-01-01 07:43:00,26.84
2414,3,7608.0,403,Housework,1970-01-01 07:43:00,10.31
2415,11,3975.0,403,Travel and Other,1970-01-01 07:43:00,5.39
2416,4,2208.0,403,Child Care,1970-01-01 07:43:00,2.99
2417,5,440.0,403,Adult Care,1970-01-01 07:43:00,0.6
2418,6,39734.0,404,Work and Education,1970-01-01 07:44:00,53.87
2419,10,19801.0,404,Leisure,1970-01-01 07:44:00,26.85
2420,3,7611.0,404,Housework,1970-01-01 07:44:00,10.32
2421,11,3965.0,404,Travel and Other,1970-01-01 07:44:00,5.38
2422,4,2205.0,404,Child Care,1970-01-01 07:44:00,2.99
2423,5,442.0,404,Adult Care,1970-01-01 07:44:00,0.6
2424,6,39743.0,405,Work and Education,1970-01-01 07:45:00,53.88
2425,10,19796.0,405,Leisure,1970-01-01 07:45:00,26.84
2426,3,7609.0,405,Housework,1970-01-01 07:45:00,10.32
2427,11,3961.0,405,Travel and Other,1970-01-01 07:45:00,5.37
2428,4,2206.0,405,Child Care,1970-01-01 07:45:00,2.99
2429,5,443.0,405,Adult Care,1970-01-01 07:45:00,0.6
2430,6,40163.0,406,Work and Education,1970-01-01 07:46:00,54.45
2431,10,19346.0,406,Leisure,1970-01-01 07:46:00,26.23
2432,3,7560.0,406,Housework,1970-01-01 07:46:00,10.25
2433,11,4057.0,406,Travel and Other,1970-01-01 07:46:00,5.5
2434,4,2179.0,406,Child Care,1970-01-01 07:46:00,2.95
2435,5,453.0,406,Adult Care,1970-01-01 07:46:00,0.61
2436,6,40171.0,407,Work and Education,1970-01-01 07:47:00,54.46
2437,10,19357.0,407,Leisure,1970-01-01 07:47:00,26.24
2438,3,7560.0,407,Housework,1970-01-01 07:47:00,10.25
2439,11,4042.0,407,Travel and Other,1970-01-01 07:47:00,5.48
2440,4,2177.0,407,Child Care,1970-01-01 07:47:00,2.95
2441,5,451.0,407,Adult Care,1970-01-01 07:47:00,0.61
2442,6,40199.0,408,Work and Education,1970-01-01 07:48:00,54.5
2443,10,19399.0,408,Leisure,1970-01-01 07:48:00,26.3
2444,3,7550.0,408,Housework,1970-01-01 07:48:00,10.24
2445,11,3982.0,408,Travel and Other,1970-01-01 07:48:00,5.4
2446,4,2181.0,408,Child Care,1970-01-01 07:48:00,2.96
2447,5,447.0,408,Adult Care,1970-01-01 07:48:00,0.61
2448,6,40211.0,409,Work and Education,1970-01-01 07:49:00,54.52
2449,10,19399.0,409,Leisure,1970-01-01 07:49:00,26.3
2450,3,7549.0,409,Housework,1970-01-01 07:49:00,10.23
2451,11,3969.0,409,Travel and Other,1970-01-01 07:49:00,5.38
2452,4,2186.0,409,Child Care,1970-01-01 07:49:00,2.96
2453,5,444.0,409,Adult Care,1970-01-01 07:49:00,0.6
2454,6,40211.0,410,Work and Education,1970-01-01 07:50:00,54.52
2455,10,19407.0,410,Leisure,1970-01-01 07:50:00,26.31
2456,3,7541.0,410,Housework,1970-01-01 07:50:00,10.22
2457,11,3970.0,410,Travel and Other,1970-01-01 07:50:00,5.38
2458,4,2186.0,410,Child Care,1970-01-01 07:50:00,2.96
2459,5,443.0,410,Adult Care,1970-01-01 07:50:00,0.6
2460,6,40289.0,411,Work and Education,1970-01-01 07:51:00,54.62
2461,10,19407.0,411,Leisure,1970-01-01 07:51:00,26.31
2462,3,7518.0,411,Housework,1970-01-01 07:51:00,10.19
2463,11,3873.0,411,Travel and Other,1970-01-01 07:51:00,5.25
2464,4,2220.0,411,Child Care,1970-01-01 07:51:00,3.01
2465,5,451.0,411,Adult Care,1970-01-01 07:51:00,0.61
2466,6,40290.0,412,Work and Education,1970-01-01 07:52:00,54.62
2467,10,19419.0,412,Leisure,1970-01-01 07:52:00,26.33
2468,3,7517.0,412,Housework,1970-01-01 07:52:00,10.19
2469,11,3866.0,412,Travel and Other,1970-01-01 07:52:00,5.24
2470,4,2217.0,412,Child Care,1970-01-01 07:52:00,3.01
2471,5,449.0,412,Adult Care,1970-01-01 07:52:00,0.61
2472,6,40308.0,413,Work and Education,1970-01-01 07:53:00,54.65
2473,10,19433.0,413,Leisure,1970-01-01 07:53:00,26.35
2474,3,7512.0,413,Housework,1970-01-01 07:53:00,10.18
2475,11,3848.0,413,Travel and Other,1970-01-01 07:53:00,5.22
2476,4,2210.0,413,Child Care,1970-01-01 07:53:00,3.0
2477,5,447.0,413,Adult Care,1970-01-01 07:53:00,0.61
2478,6,40307.0,414,Work and Education,1970-01-01 07:54:00,54.65
2479,10,19463.0,414,Leisure,1970-01-01 07:54:00,26.39
2480,3,7516.0,414,Housework,1970-01-01 07:54:00,10.19
2481,11,3821.0,414,Travel and Other,1970-01-01 07:54:00,5.18
2482,4,2205.0,414,Child Care,1970-01-01 07:54:00,2.99
2483,5,446.0,414,Adult Care,1970-01-01 07:54:00,0.6
2484,6,40315.0,415,Work and Education,1970-01-01 07:55:00,54.66
2485,10,19472.0,415,Leisure,1970-01-01 07:55:00,26.4
2486,3,7517.0,415,Housework,1970-01-01 07:55:00,10.19
2487,11,3804.0,415,Travel and Other,1970-01-01 07:55:00,5.16
2488,4,2203.0,415,Child Care,1970-01-01 07:55:00,2.99
2489,5,447.0,415,Adult Care,1970-01-01 07:55:00,0.61
2490,6,40419.0,416,Work and Education,1970-01-01 07:56:00,54.8
2491,10,19478.0,416,Leisure,1970-01-01 07:56:00,26.41
2492,3,7488.0,416,Housework,1970-01-01 07:56:00,10.15
2493,11,3700.0,416,Travel and Other,1970-01-01 07:56:00,5.02
2494,4,2217.0,416,Child Care,1970-01-01 07:56:00,3.01
2495,5,456.0,416,Adult Care,1970-01-01 07:56:00,0.62
2496,6,40419.0,417,Work and Education,1970-01-01 07:57:00,54.8
2497,10,19489.0,417,Leisure,1970-01-01 07:57:00,26.42
2498,3,7489.0,417,Housework,1970-01-01 07:57:00,10.15
2499,11,3697.0,417,Travel and Other,1970-01-01 07:57:00,5.01
2500,4,2208.0,417,Child Care,1970-01-01 07:57:00,2.99
2501,5,456.0,417,Adult Care,1970-01-01 07:57:00,0.62
2502,6,40419.0,418,Work and Education,1970-01-01 07:58:00,54.8
2503,10,19498.0,418,Leisure,1970-01-01 07:58:00,26.44
2504,3,7480.0,418,Housework,1970-01-01 07:58:00,10.14
2505,11,3700.0,418,Travel and Other,1970-01-01 07:58:00,5.02
2506,4,2209.0,418,Child Care,1970-01-01 07:58:00,2.99
2507,5,452.0,418,Adult Care,1970-01-01 07:58:00,0.61
2508,6,40426.0,419,Work and Education,1970-01-01 07:59:00,54.81
2509,10,19493.0,419,Leisure,1970-01-01 07:59:00,26.43
2510,3,7471.0,419,Housework,1970-01-01 07:59:00,10.13
2511,11,3709.0,419,Travel and Other,1970-01-01 07:59:00,5.03
2512,4,2205.0,419,Child Care,1970-01-01 07:59:00,2.99
2513,5,454.0,419,Adult Care,1970-01-01 07:59:00,0.62
2514,6,40427.0,420,Work and Education,1970-01-01 08:00:00,54.81
2515,10,19494.0,420,Leisure,1970-01-01 08:00:00,26.43
2516,3,7474.0,420,Housework,1970-01-01 08:00:00,10.13
2517,11,3702.0,420,Travel and Other,1970-01-01 08:00:00,5.02
2518,4,2206.0,420,Child Care,1970-01-01 08:00:00,2.99
2519,5,455.0,420,Adult Care,1970-01-01 08:00:00,0.62
2520,6,38186.0,421,Work and Education,1970-01-01 08:01:00,51.77
2521,10,20245.0,421,Leisure,1970-01-01 08:01:00,27.45
2522,3,7522.0,421,Housework,1970-01-01 08:01:00,10.2
2523,11,5278.0,421,Travel and Other,1970-01-01 08:01:00,7.16
2524,4,2081.0,421,Child Care,1970-01-01 08:01:00,2.82
2525,5,446.0,421,Adult Care,1970-01-01 08:01:00,0.6
2526,6,38198.0,422,Work and Education,1970-01-01 08:02:00,51.79
2527,10,20271.0,422,Leisure,1970-01-01 08:02:00,27.48
2528,3,7532.0,422,Housework,1970-01-01 08:02:00,10.21
2529,11,5236.0,422,Travel and Other,1970-01-01 08:02:00,7.1
2530,4,2076.0,422,Child Care,1970-01-01 08:02:00,2.81
2531,5,445.0,422,Adult Care,1970-01-01 08:02:00,0.6
2532,6,38207.0,423,Work and Education,1970-01-01 08:03:00,51.8
2533,10,20329.0,423,Leisure,1970-01-01 08:03:00,27.56
2534,3,7522.0,423,Housework,1970-01-01 08:03:00,10.2
2535,11,5179.0,423,Travel and Other,1970-01-01 08:03:00,7.02
2536,4,2076.0,423,Child Care,1970-01-01 08:03:00,2.81
2537,5,445.0,423,Adult Care,1970-01-01 08:03:00,0.6
2538,6,38204.0,424,Work and Education,1970-01-01 08:04:00,51.8
2539,10,20372.0,424,Leisure,1970-01-01 08:04:00,27.62
2540,3,7534.0,424,Housework,1970-01-01 08:04:00,10.21
2541,11,5130.0,424,Travel and Other,1970-01-01 08:04:00,6.96
2542,4,2074.0,424,Child Care,1970-01-01 08:04:00,2.81
2543,5,444.0,424,Adult Care,1970-01-01 08:04:00,0.6
2544,6,38208.0,425,Work and Education,1970-01-01 08:05:00,51.8
2545,10,20404.0,425,Leisure,1970-01-01 08:05:00,27.66
2546,3,7528.0,425,Housework,1970-01-01 08:05:00,10.21
2547,11,5097.0,425,Travel and Other,1970-01-01 08:05:00,6.91
2548,4,2077.0,425,Child Care,1970-01-01 08:05:00,2.82
2549,5,444.0,425,Adult Care,1970-01-01 08:05:00,0.6
2550,6,38298.0,426,Work and Education,1970-01-01 08:06:00,51.92
2551,10,20632.0,426,Leisure,1970-01-01 08:06:00,27.97
2552,3,7528.0,426,Housework,1970-01-01 08:06:00,10.21
2553,11,4756.0,426,Travel and Other,1970-01-01 08:06:00,6.45
2554,4,2094.0,426,Child Care,1970-01-01 08:06:00,2.84
2555,5,450.0,426,Adult Care,1970-01-01 08:06:00,0.61
2556,6,38291.0,427,Work and Education,1970-01-01 08:07:00,51.91
2557,10,20657.0,427,Leisure,1970-01-01 08:07:00,28.01
2558,3,7530.0,427,Housework,1970-01-01 08:07:00,10.21
2559,11,4731.0,427,Travel and Other,1970-01-01 08:07:00,6.41
2560,4,2100.0,427,Child Care,1970-01-01 08:07:00,2.85
2561,5,449.0,427,Adult Care,1970-01-01 08:07:00,0.61
2562,6,38306.0,428,Work and Education,1970-01-01 08:08:00,51.93
2563,10,20675.0,428,Leisure,1970-01-01 08:08:00,28.03
2564,3,7532.0,428,Housework,1970-01-01 08:08:00,10.21
2565,11,4691.0,428,Travel and Other,1970-01-01 08:08:00,6.36
2566,4,2104.0,428,Child Care,1970-01-01 08:08:00,2.85
2567,5,450.0,428,Adult Care,1970-01-01 08:08:00,0.61
2568,6,38316.0,429,Work and Education,1970-01-01 08:09:00,51.95
2569,10,20675.0,429,Leisure,1970-01-01 08:09:00,28.03
2570,3,7524.0,429,Housework,1970-01-01 08:09:00,10.2
2571,11,4686.0,429,Travel and Other,1970-01-01 08:09:00,6.35
2572,4,2107.0,429,Child Care,1970-01-01 08:09:00,2.86
2573,5,450.0,429,Adult Care,1970-01-01 08:09:00,0.61
2574,6,38315.0,430,Work and Education,1970-01-01 08:10:00,51.95
2575,10,20686.0,430,Leisure,1970-01-01 08:10:00,28.05
2576,3,7523.0,430,Housework,1970-01-01 08:10:00,10.2
2577,11,4679.0,430,Travel and Other,1970-01-01 08:10:00,6.34
2578,4,2106.0,430,Child Care,1970-01-01 08:10:00,2.86
2579,5,449.0,430,Adult Care,1970-01-01 08:10:00,0.61
2580,6,38455.0,431,Work and Education,1970-01-01 08:11:00,52.14
2581,10,20878.0,431,Leisure,1970-01-01 08:11:00,28.31
2582,3,7509.0,431,Housework,1970-01-01 08:11:00,10.18
2583,11,4336.0,431,Travel and Other,1970-01-01 08:11:00,5.88
2584,4,2122.0,431,Child Care,1970-01-01 08:11:00,2.88
2585,5,458.0,431,Adult Care,1970-01-01 08:11:00,0.62
2586,6,38458.0,432,Work and Education,1970-01-01 08:12:00,52.14
2587,10,20888.0,432,Leisure,1970-01-01 08:12:00,28.32
2588,3,7507.0,432,Housework,1970-01-01 08:12:00,10.18
2589,11,4322.0,432,Travel and Other,1970-01-01 08:12:00,5.86
2590,4,2121.0,432,Child Care,1970-01-01 08:12:00,2.88
2591,5,462.0,432,Adult Care,1970-01-01 08:12:00,0.63
2592,6,38465.0,433,Work and Education,1970-01-01 08:13:00,52.15
2593,10,20915.0,433,Leisure,1970-01-01 08:13:00,28.36
2594,3,7494.0,433,Housework,1970-01-01 08:13:00,10.16
2595,11,4306.0,433,Travel and Other,1970-01-01 08:13:00,5.84
2596,4,2118.0,433,Child Care,1970-01-01 08:13:00,2.87
2597,5,460.0,433,Adult Care,1970-01-01 08:13:00,0.62
2598,6,38465.0,434,Work and Education,1970-01-01 08:14:00,52.15
2599,10,20921.0,434,Leisure,1970-01-01 08:14:00,28.36
2600,3,7488.0,434,Housework,1970-01-01 08:14:00,10.15
2601,11,4314.0,434,Travel and Other,1970-01-01 08:14:00,5.85
2602,4,2113.0,434,Child Care,1970-01-01 08:14:00,2.86
2603,5,457.0,434,Adult Care,1970-01-01 08:14:00,0.62
2604,6,38470.0,435,Work and Education,1970-01-01 08:15:00,52.16
2605,10,20929.0,435,Leisure,1970-01-01 08:15:00,28.38
2606,3,7488.0,435,Housework,1970-01-01 08:15:00,10.15
2607,11,4306.0,435,Travel and Other,1970-01-01 08:15:00,5.84
2608,4,2109.0,435,Child Care,1970-01-01 08:15:00,2.86
2609,5,456.0,435,Adult Care,1970-01-01 08:15:00,0.62
2610,6,38639.0,436,Work and Education,1970-01-01 08:16:00,52.39
2611,10,20777.0,436,Leisure,1970-01-01 08:16:00,28.17
2612,3,7396.0,436,Housework,1970-01-01 08:16:00,10.03
2613,11,4382.0,436,Travel and Other,1970-01-01 08:16:00,5.94
2614,4,2102.0,436,Child Care,1970-01-01 08:16:00,2.85
2615,5,462.0,436,Adult Care,1970-01-01 08:16:00,0.63
2616,6,38647.0,437,Work and Education,1970-01-01 08:17:00,52.4
2617,10,20791.0,437,Leisure,1970-01-01 08:17:00,28.19
2618,3,7397.0,437,Housework,1970-01-01 08:17:00,10.03
2619,11,4362.0,437,Travel and Other,1970-01-01 08:17:00,5.91
2620,4,2102.0,437,Child Care,1970-01-01 08:17:00,2.85
2621,5,459.0,437,Adult Care,1970-01-01 08:17:00,0.62
2622,6,38663.0,438,Work and Education,1970-01-01 08:18:00,52.42
2623,10,20805.0,438,Leisure,1970-01-01 08:18:00,28.21
2624,3,7402.0,438,Housework,1970-01-01 08:18:00,10.04
2625,11,4330.0,438,Travel and Other,1970-01-01 08:18:00,5.87
2626,4,2100.0,438,Child Care,1970-01-01 08:18:00,2.85
2627,5,458.0,438,Adult Care,1970-01-01 08:18:00,0.62
2628,6,38661.0,439,Work and Education,1970-01-01 08:19:00,52.42
2629,10,20816.0,439,Leisure,1970-01-01 08:19:00,28.22
2630,3,7406.0,439,Housework,1970-01-01 08:19:00,10.04
2631,11,4309.0,439,Travel and Other,1970-01-01 08:19:00,5.84
2632,4,2110.0,439,Child Care,1970-01-01 08:19:00,2.86
2633,5,456.0,439,Adult Care,1970-01-01 08:19:00,0.62
2634,6,38665.0,440,Work and Education,1970-01-01 08:20:00,52.42
2635,10,20820.0,440,Leisure,1970-01-01 08:20:00,28.23
2636,3,7406.0,440,Housework,1970-01-01 08:20:00,10.04
2637,11,4301.0,440,Travel and Other,1970-01-01 08:20:00,5.83
2638,4,2111.0,440,Child Care,1970-01-01 08:20:00,2.86
2639,5,455.0,440,Adult Care,1970-01-01 08:20:00,0.62
2640,6,38771.0,441,Work and Education,1970-01-01 08:21:00,52.57
2641,10,20921.0,441,Leisure,1970-01-01 08:21:00,28.36
2642,3,7352.0,441,Housework,1970-01-01 08:21:00,9.97
2643,11,4137.0,441,Travel and Other,1970-01-01 08:21:00,5.61
2644,4,2111.0,441,Child Care,1970-01-01 08:21:00,2.86
2645,5,466.0,441,Adult Care,1970-01-01 08:21:00,0.63
2646,6,38779.0,442,Work and Education,1970-01-01 08:22:00,52.58
2647,10,20940.0,442,Leisure,1970-01-01 08:22:00,28.39
2648,3,7340.0,442,Housework,1970-01-01 08:22:00,9.95
2649,11,4119.0,442,Travel and Other,1970-01-01 08:22:00,5.58
2650,4,2116.0,442,Child Care,1970-01-01 08:22:00,2.87
2651,5,464.0,442,Adult Care,1970-01-01 08:22:00,0.63
2652,6,38775.0,443,Work and Education,1970-01-01 08:23:00,52.57
2653,10,20965.0,443,Leisure,1970-01-01 08:23:00,28.42
2654,3,7342.0,443,Housework,1970-01-01 08:23:00,9.95
2655,11,4098.0,443,Travel and Other,1970-01-01 08:23:00,5.56
2656,4,2113.0,443,Child Care,1970-01-01 08:23:00,2.86
2657,5,465.0,443,Adult Care,1970-01-01 08:23:00,0.63
2658,6,38774.0,444,Work and Education,1970-01-01 08:24:00,52.57
2659,10,20978.0,444,Leisure,1970-01-01 08:24:00,28.44
2660,3,7338.0,444,Housework,1970-01-01 08:24:00,9.95
2661,11,4082.0,444,Travel and Other,1970-01-01 08:24:00,5.53
2662,4,2118.0,444,Child Care,1970-01-01 08:24:00,2.87
2663,5,468.0,444,Adult Care,1970-01-01 08:24:00,0.63
2664,6,38773.0,445,Work and Education,1970-01-01 08:25:00,52.57
2665,10,20990.0,445,Leisure,1970-01-01 08:25:00,28.46
2666,3,7341.0,445,Housework,1970-01-01 08:25:00,9.95
2667,11,4067.0,445,Travel and Other,1970-01-01 08:25:00,5.51
2668,4,2118.0,445,Child Care,1970-01-01 08:25:00,2.87
2669,5,469.0,445,Adult Care,1970-01-01 08:25:00,0.64
2670,6,38815.0,446,Work and Education,1970-01-01 08:26:00,52.62
2671,10,21041.0,446,Leisure,1970-01-01 08:26:00,28.53
2672,3,7324.0,446,Housework,1970-01-01 08:26:00,9.93
2673,11,3974.0,446,Travel and Other,1970-01-01 08:26:00,5.39
2674,4,2130.0,446,Child Care,1970-01-01 08:26:00,2.89
2675,5,474.0,446,Adult Care,1970-01-01 08:26:00,0.64
2676,6,38819.0,447,Work and Education,1970-01-01 08:27:00,52.63
2677,10,21038.0,447,Leisure,1970-01-01 08:27:00,28.52
2678,3,7315.0,447,Housework,1970-01-01 08:27:00,9.92
2679,11,3991.0,447,Travel and Other,1970-01-01 08:27:00,5.41
2680,4,2124.0,447,Child Care,1970-01-01 08:27:00,2.88
2681,5,471.0,447,Adult Care,1970-01-01 08:27:00,0.64
2682,6,38820.0,448,Work and Education,1970-01-01 08:28:00,52.63
2683,10,21025.0,448,Leisure,1970-01-01 08:28:00,28.51
2684,3,7326.0,448,Housework,1970-01-01 08:28:00,9.93
2685,11,3992.0,448,Travel and Other,1970-01-01 08:28:00,5.41
2686,4,2125.0,448,Child Care,1970-01-01 08:28:00,2.88
2687,5,470.0,448,Adult Care,1970-01-01 08:28:00,0.64
2688,6,38823.0,449,Work and Education,1970-01-01 08:29:00,52.64
2689,10,21029.0,449,Leisure,1970-01-01 08:29:00,28.51
2690,3,7329.0,449,Housework,1970-01-01 08:29:00,9.94
2691,11,3982.0,449,Travel and Other,1970-01-01 08:29:00,5.4
2692,4,2124.0,449,Child Care,1970-01-01 08:29:00,2.88
2693,5,471.0,449,Adult Care,1970-01-01 08:29:00,0.64
2694,6,38821.0,450,Work and Education,1970-01-01 08:30:00,52.63
2695,10,21037.0,450,Leisure,1970-01-01 08:30:00,28.52
2696,3,7330.0,450,Housework,1970-01-01 08:30:00,9.94
2697,11,3975.0,450,Travel and Other,1970-01-01 08:30:00,5.39
2698,4,2126.0,450,Child Care,1970-01-01 08:30:00,2.88
2699,5,469.0,450,Adult Care,1970-01-01 08:30:00,0.64
2700,6,36295.0,451,Work and Education,1970-01-01 08:31:00,49.21
2701,10,22164.0,451,Leisure,1970-01-01 08:31:00,30.05
2702,3,7303.0,451,Housework,1970-01-01 08:31:00,9.9
2703,11,5466.0,451,Travel and Other,1970-01-01 08:31:00,7.41
2704,4,2051.0,451,Child Care,1970-01-01 08:31:00,2.78
2705,5,479.0,451,Adult Care,1970-01-01 08:31:00,0.65
2706,6,36297.0,452,Work and Education,1970-01-01 08:32:00,49.21
2707,10,22194.0,452,Leisure,1970-01-01 08:32:00,30.09
2708,3,7299.0,452,Housework,1970-01-01 08:32:00,9.9
2709,11,5437.0,452,Travel and Other,1970-01-01 08:32:00,7.37
2710,4,2054.0,452,Child Care,1970-01-01 08:32:00,2.78
2711,5,477.0,452,Adult Care,1970-01-01 08:32:00,0.65
2712,6,36309.0,453,Work and Education,1970-01-01 08:33:00,49.23
2713,10,22242.0,453,Leisure,1970-01-01 08:33:00,30.16
2714,3,7323.0,453,Housework,1970-01-01 08:33:00,9.93
2715,11,5360.0,453,Travel and Other,1970-01-01 08:33:00,7.27
2716,4,2042.0,453,Child Care,1970-01-01 08:33:00,2.77
2717,5,482.0,453,Adult Care,1970-01-01 08:33:00,0.65
2718,6,36318.0,454,Work and Education,1970-01-01 08:34:00,49.24
2719,10,22290.0,454,Leisure,1970-01-01 08:34:00,30.22
2720,3,7323.0,454,Housework,1970-01-01 08:34:00,9.93
2721,11,5314.0,454,Travel and Other,1970-01-01 08:34:00,7.2
2722,4,2037.0,454,Child Care,1970-01-01 08:34:00,2.76
2723,5,476.0,454,Adult Care,1970-01-01 08:34:00,0.65
2724,6,36328.0,455,Work and Education,1970-01-01 08:35:00,49.25
2725,10,22318.0,455,Leisure,1970-01-01 08:35:00,30.26
2726,3,7324.0,455,Housework,1970-01-01 08:35:00,9.93
2727,11,5273.0,455,Travel and Other,1970-01-01 08:35:00,7.15
2728,4,2038.0,455,Child Care,1970-01-01 08:35:00,2.76
2729,5,477.0,455,Adult Care,1970-01-01 08:35:00,0.65
2730,6,36371.0,456,Work and Education,1970-01-01 08:36:00,49.31
2731,10,22725.0,456,Leisure,1970-01-01 08:36:00,30.81
2732,3,7268.0,456,Housework,1970-01-01 08:36:00,9.85
2733,11,4858.0,456,Travel and Other,1970-01-01 08:36:00,6.59
2734,4,2043.0,456,Child Care,1970-01-01 08:36:00,2.77
2735,5,493.0,456,Adult Care,1970-01-01 08:36:00,0.67
2736,6,36371.0,457,Work and Education,1970-01-01 08:37:00,49.31
2737,10,22746.0,457,Leisure,1970-01-01 08:37:00,30.84
2738,3,7272.0,457,Housework,1970-01-01 08:37:00,9.86
2739,11,4835.0,457,Travel and Other,1970-01-01 08:37:00,6.56
2740,4,2043.0,457,Child Care,1970-01-01 08:37:00,2.77
2741,5,491.0,457,Adult Care,1970-01-01 08:37:00,0.67
2742,6,36380.0,458,Work and Education,1970-01-01 08:38:00,49.32
2743,10,22769.0,458,Leisure,1970-01-01 08:38:00,30.87
2744,3,7258.0,458,Housework,1970-01-01 08:38:00,9.84
2745,11,4828.0,458,Travel and Other,1970-01-01 08:38:00,6.55
2746,4,2041.0,458,Child Care,1970-01-01 08:38:00,2.77
2747,5,482.0,458,Adult Care,1970-01-01 08:38:00,0.65
2748,6,36390.0,459,Work and Education,1970-01-01 08:39:00,49.34
2749,10,22784.0,459,Leisure,1970-01-01 08:39:00,30.89
2750,3,7267.0,459,Housework,1970-01-01 08:39:00,9.85
2751,11,4802.0,459,Travel and Other,1970-01-01 08:39:00,6.51
